"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-09-12","86.9","-1.9712","5.5413","Josh James",608475,657624,"null","called_strike",,,,,"6","null","R","R","R","DET","HOU","S","null","null",0,1,2018,"0.9409","0.0957","0.4740","2.4069","null","null","null",2,6,"Bot","null","null",,,455117,,"180912_192202","3.9323","-126.4215","-1.5034","9.0070","25.6130","-31.1285","3.3628","1.5912","null","null","null","85.6910","2505","5.5090",531586,657624,455117,643603,493329,608324,621043,503556,545350,543807,"54.9900","null","null","null","null","null","null","null",55,"2","Slider",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-12","98.7","-1.6884","5.8086","Josh James",608475,657624,"null","foul",,,,,"5","null","R","R","R","DET","HOU","S","null","null",0,0,2018,"-1.0590","1.3160","-0.1955","2.2362","null","null","null",2,6,"Bot","null","null",,,455117,,"180912_192131","6.4420","-143.4013","-7.2367","-15.9047","32.4967","-12.8124","3.3710","1.5350","null","null","null","98.0850","2434","5.9840",531586,657624,455117,643603,493329,608324,621043,503556,545350,543807,"54.5152","null","null","null","null","null","null","null",55,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"SL","2018-09-12","87.6","-2.0552","5.5682","Josh James",543510,657624,"field_out","hit_into_play",,,,,"9","James McCann grounds out, shortstop Carlos Correa to first baseman Tyler White.  ","R","R","R","DET","HOU","X",6,"ground_ball",0,1,2018,"0.3754","0.1593","0.2960","2.1487","null","null","null",1,6,"Bot","115.31","140.38",,,455117,,"180912_192052","4.8623","-127.3401","-2.3909","2.9530","27.0277","-30.2309","3.4900","1.6010","102","69.5","10.8630","86.4940","null","5.7160",531586,657624,455117,643603,493329,608324,621043,503556,545350,543807,"54.7831","0.297","0.282","0.00",1,0,0,2,54,"2","Slider",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-12","97.5","-1.6151","5.8135","Josh James",543510,657624,"null","called_strike",,,,,"14","null","R","R","R","DET","HOU","S","null","null",0,0,2018,"-1.1601","1.2989","0.8928","1.8410","null","null","null",1,6,"Bot","null","null",,,455117,,"180912_192023","9.3047","-141.4245","-8.0330","-17.5139","31.6743","-13.3239","3.3841","1.4694","null","null","null","96.8620","2335","6.0620",531586,657624,455117,643603,493329,608324,621043,503556,545350,543807,"54.4367","null","null","null","null","null","null","null",54,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-12","100.6","-1.3099","6.0541","Josh James",451192,657624,"strikeout","swinging_strike",,,,,"2","Jim Adduci strikes out swinging.  ","R","L","R","DET","HOU","S",2,"null",0,2,2018,"-1.0260","1.4132","-0.1808","3.5515","null","null","null",0,6,"Bot","null","null",,,455117,,"180912_191936","5.4844","-146.3499","-4.8666","-15.8186","34.1854","-11.2474","3.4670","1.5890","null","null","null","99.9630","2414","5.9280",531586,657624,455117,643603,493329,608324,621043,503556,545350,543807,"54.5707","null","null","0.00",1,0,0,"null",53,"3","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Strategic"
"FF","2018-09-12","97.0","-1.7312","5.8231","Josh James",451192,657624,"null","swinging_strike",,,,,"1","null","R","L","R","DET","HOU","S","null","null",0,1,2018,"-1.4191","1.0617","-0.2795","3.1002","null","null","null",0,6,"Bot","null","null",,,455117,,"180912_191911","6.9792","-141.0062","-4.0762","-20.1397","31.4552","-17.6017","3.4670","1.5890","null","null","null","96.0880","2419","5.7790",531586,657624,455117,643603,493329,608324,621043,503556,545350,543807,"54.7200","null","null","null","null","null","null","null",53,"2","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-12","97.1","-1.8777","5.5646","Josh James",451192,657624,"null","foul",,,,,"9","null","R","L","R","DET","HOU","S","null","null",0,0,2018,"-1.3485","1.0649","0.3144","1.8892","null","null","null",0,6,"Bot","null","null",,,455117,,"180912_191846","8.8106","-140.8718","-6.5776","-19.7092","33.5563","-16.9496","3.4670","1.5890","138","76.3","14.9952","95.9450","2445","5.9010",531586,657624,455117,643603,493329,608324,621043,503556,545350,543807,"54.5973","null","null","null","null","null","null","null",53,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"SL","2018-09-08","86.8","-1.7136","5.0738","Josh James",435079,657624,"strikeout","called_strike",,,,,"3","Ian Kinsler called out on strikes.  ","R","R","R","BOS","HOU","S",2,"null",3,2,2018,"0.3499","0.1560","0.8288","3.0922","null","519048.00","null",1,8,"Bot","null","null",,,455117,,"180908_230901","5.3186","-126.1706","1.1725","2.4734","27.5413","-31.0760","3.2693","1.4300","null","null","null","85.5390","2526","5.7020",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.7986","null","null","0.00",1,0,0,"null",73,"8","Slider",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","96.3","-1.6465","5.2956","Josh James",435079,657624,"null","foul",,,,,"11","null","R","R","R","BOS","HOU","S","null","null",3,2,2018,"-1.3026","0.7705","-1.0926","3.4223","null","519048.00","null",1,8,"Bot","null","null",,,455117,,"180908_230824","4.3842","-140.1256","-1.0950","-17.9834","33.3893","-22.1336","3.3700","1.5400","169","66.9","23.3757","95.7560","2127","6.1020",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.3983","null","null","null","null","null","null","null",73,"7","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","97.7","-1.4006","5.3622","Josh James",435079,657624,"null","foul",,,,,"7","null","R","R","R","BOS","HOU","S","null","null",3,2,2018,"-1.6593","1.1545","-0.6276","1.9387","null","519048.00","null",1,8,"Bot","null","null",,,455117,,"180908_230747","5.7500","-141.8407","-6.1411","-23.1941","37.5041","-15.7540","3.3700","1.5400","85","90.4","4.6659","95.9040","2358","5.7410",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.7589","null","null","null","null","null","null","null",73,"6","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Strategic"
"FF","2018-09-08","97.8","-1.1316","5.6970","Josh James",435079,657624,"null","ball",,,,,"14","null","R","R","R","BOS","HOU","B","null","null",2,2,2018,"-0.9552","1.3690","1.0406","1.1168","null","519048.00","null",1,8,"Bot","null","null",,,455117,,"180908_230709","7.9287","-141.7369","-9.7695","-14.5366","34.4021","-11.9806","3.2423","1.4300","null","null","null","96.4670","2355","5.8940",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.6060","null","null","null","null","null","null","null",73,"5","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","98.2","-1.3541","5.5987","Josh James",435079,657624,"null","called_strike",,,,,"8","null","R","R","R","BOS","HOU","S","null","null",2,1,2018,"-0.9457","1.2073","-0.0511","1.3459","null","519048.00","null",1,8,"Bot","null","null",,,455117,,"180908_230633","5.6450","-142.6922","-8.7601","-14.0355","30.4289","-14.1412","3.2423","1.3755","null","null","null","97.8460","2386","6.0060",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.4945","null","null","null","null","null","null","null",73,"4","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Strategic"
"CH","2018-09-08","88.9","-1.6269","5.1717","Josh James",435079,657624,"null","ball",,,,,"14","null","R","R","R","BOS","HOU","B","null","null",1,1,2018,"-1.4896","0.4769","1.2815","1.8095","null","519048.00","null",1,8,"Bot","null","null",,,455117,,"180908_230606","10.1327","-129.0879","-3.1575","-18.5376","25.8879","-26.4801","3.1612","1.4027","null","null","null","88.4130","2244","6.0220",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.4786","null","null","null","null","null","null","null",73,"3","Changeup",2,5,2,5,5,2,2,5,"Standard","Standard"
"CH","2018-09-08","89.9","-1.6002","5.1690","Josh James",435079,657624,"null","ball",,,,,"14","null","R","R","R","BOS","HOU","B","null","null",0,1,2018,"-1.5485","0.1386","0.8569","0.8900","null","519048.00","null",1,8,"Bot","null","null",,,455117,,"180908_230532","9.3472","-130.5327","-4.8960","-19.6331","27.0107","-29.7894","3.1612","1.3755","null","null","null","89.8090","2078","6.3170",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.1833","null","null","null","null","null","null","null",73,"2","Changeup",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","97.3","-1.2441","5.6537","Josh James",435079,657624,"null","called_strike",,,,,"9","null","R","R","R","BOS","HOU","S","null","null",0,0,2018,"-1.0523","1.1537","0.5410","1.6279","null","519048.00","null",1,8,"Bot","null","null",,,455117,,"180908_230505","7.1457","-141.3789","-7.8557","-15.6180","31.6907","-15.2687","3.3599","1.5317","null","null","null","96.9350","2258","6.1260",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.3747","null","null","null","null","null","null","null",73,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"CH","2018-09-08","90.5","-1.7145","5.0665","Josh James",519048,657624,"double","hit_into_play_no_out",,,,,"14","Mitch Moreland doubles (21) on a line drive to right fielder George Springer.  ","R","L","R","BOS","HOU","X","null","line_drive",0,2,2018,"-1.5262","0.2557","0.2555","1.4669","null","null","null",1,8,"Bot","229.70","90.25",,,455117,,"180908_230307","8.1238","-131.4574","-3.5153","-19.3454","29.6895","-28.6838","3.4700","1.5900","236","83.8","18.7470","89.9480","2169","6.1980",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.3022","0.720","0.701","1.25",1,1,1,4,72,"5","Changeup",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2018-09-08","99.2","-1.2152","5.7545","Josh James",519048,657624,"null","foul",,,,,"1","null","R","L","R","BOS","HOU","S","null","null",0,2,2018,"-0.8721","1.2251","-0.4478","3.5354","null","null","null",1,8,"Bot","null","null",,,455117,,"180908_230238","4.0727","-144.2524","-3.4195","-12.9405","34.8834","-14.7988","3.4700","1.5900","197","82.7","17.7783","98.3080","2429","5.9170",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.5838","null","null","null","null","null","null","null",72,"4","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"CH","2018-09-08","90.0","-1.7550","5.0558","Josh James",519048,657624,"null","foul",,,,,"14","null","R","L","R","BOS","HOU","S","null","null",0,2,2018,"-1.4272","-0.0209","0.1197","1.2677","null","null","null",1,8,"Bot","null","null",,,455117,,"180908_230203","7.6458","-130.8485","-3.4026","-17.9129","25.9408","-31.9466","3.4700","1.5900","null","null","null","90.0500","1942","6.2340",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.2661","null","null","null","null","null","null","null",72,"3","Changeup",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"CH","2018-09-08","89.7","-1.8113","5.0803","Josh James",519048,657624,"null","swinging_strike",,,,,"13","null","R","L","R","BOS","HOU","S","null","null",0,1,2018,"-1.4093","-0.0112","-0.3441","1.3361","null","null","null",1,8,"Bot","null","null",,,455117,,"180908_230138","6.4738","-130.4086","-3.1999","-17.1264","27.7359","-31.8653","3.4700","1.5900","null","null","null","88.7590","1982","5.7810",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.7195","null","null","null","null","null","null","null",72,"2","Changeup",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2018-09-08","97.6","-1.4325","5.4744","Josh James",519048,657624,"null","called_strike",,,,,"9","null","R","L","R","BOS","HOU","S","null","null",0,0,2018,"-1.0533","1.0753","0.3752","1.5865","null","null","null",1,8,"Bot","null","null",,,455117,,"180908_230120","7.2052","-141.8083","-7.3638","-15.6585","30.4909","-16.4049","3.4316","1.5117","null","null","null","97.2170","2360","6.0230",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.4775","null","null","null","null","null","null","null",72,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"CH","2018-09-08","89.5","-1.7576","5.1347","Josh James",593428,657624,"strikeout","swinging_strike",,,,,"14","Xander Bogaerts strikes out swinging.  ","R","R","R","BOS","HOU","S",2,"null",0,2,2018,"-1.3929","0.1417","0.6125","1.1941","null","null","null",0,8,"Bot","null","null",,,455117,,"180908_230046","8.6532","-130.0810","-4.0078","-17.3264","25.3643","-30.0232","3.4100","1.5600","null","null","null","89.0010","2097","5.8890",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.6114","null","null","0.00",1,0,0,"null",71,"3","Changeup",2,5,2,5,5,2,2,5,"Standard","Standard"
"SL","2018-09-08","86.4","-1.5545","5.4292","Josh James",593428,657624,"null","foul",,,,,"3","null","R","R","R","BOS","HOU","S","null","null",0,1,2018,"0.6671","-0.1685","0.2778","3.0156","null","null","null",0,8,"Bot","null","null",,,455117,,"180908_230012","3.0070","-125.7636","0.7030","6.3780","22.4803","-34.2773","3.4100","1.5600","168","73.6","67.0326","85.5070","null","5.4330",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"55.0679","null","null","null","null","null","null","null",71,"2","Slider",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","95.3","-1.7002","5.4029","Josh James",593428,657624,"null","foul",,,,,"4","null","R","R","R","BOS","HOU","S","null","null",0,0,2018,"-1.1387","0.9452","-0.6761","2.7818","null","null","null",0,8,"Bot","null","null",,,455117,,"180908_225941","5.1179","-138.6747","-3.3104","-15.4839","29.3682","-19.7565","3.4100","1.5600","35","99.9","-2.8859","94.4310","2299","5.6640",531529,657624,455117,493329,514888,608324,621043,502210,545350,543807,"54.8365","null","null","null","null","null","null","null",71,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","98.9","-1.2611","5.5390","Josh James",502110,657624,"field_out","hit_into_play",,,,,"1","J.  D.   Martinez lines out to right fielder George Springer.  ","R","R","R","BOS","HOU","X",9,"line_drive",1,0,2018,"-1.4164","1.1731","-0.4653","3.4980","null","null","null",2,7,"Bot","176.70","96.49",,,455117,,"180908_224714","5.4167","-143.8108","-2.7983","-20.7242","34.9070","-15.6577","3.4900","1.6000","273","81.5","27.1990","98.3000","2447","6.0990",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.4016","0.140","0.141","0.00",1,0,0,3,65,"2","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"CH","2018-09-08","89.5","-1.6718","5.1615","Josh James",502110,657624,"null","ball",,,,,"11","null","R","R","R","BOS","HOU","B","null","null",0,0,2018,"-1.4942","-0.1762","-0.8540","2.8078","null","null","null",2,7,"Bot","null","null",,,455117,,"180908_224649","5.0920","-130.2606","0.5494","-17.8528","27.2078","-34.5010","3.6475","1.7018","null","null","null","89.0190","2027","5.9690",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.5318","null","null","null","null","null","null","null",65,"1","Changeup",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2018-09-08","97.8","-1.4588","5.3118","Josh James",643217,657624,"field_out","hit_into_play",,,,,"4","Andrew Benintendi grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ","R","L","R","BOS","HOU","X",4,"ground_ball",2,2,2018,"-1.2659","1.0297","-0.3293","2.5914","null","null","null",1,7,"Bot","150.45","163.40",,,455117,,"180908_224608","5.9537","-142.2644","-4.1982","-18.5166","32.9269","-17.4818","3.3000","1.5000","2","76.0","-50.8760","97.7340","2342","6.2920",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.2080","0.147","0.131","0.00",1,0,0,2,64,"5","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"CH","2018-09-08","91.2","-1.8316","5.1161","Josh James",643217,657624,"null","ball",,,,,"14","null","R","L","R","BOS","HOU","B","null","null",1,2,2018,"-1.5704","-0.0609","1.0696","-0.4040","null","null","null",1,7,"Bot","null","null",,,455117,,"180908_224526","10.4670","-132.1496","-7.7104","-20.3057","28.3100","-31.4650","3.4315","1.4572","null","null","null","90.0530","2082","5.8350",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.6654","null","null","null","null","null","null","null",64,"4","Changeup",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","98.3","-1.0686","5.8006","Josh James",643217,657624,"null","ball",,,,,"12","null","R","L","R","BOS","HOU","B","null","null",0,2,2018,"-0.9823","1.2004","0.5748","4.1933","null","null","null",1,7,"Bot","null","null",,,455117,,"180908_224508","6.6593","-142.9699","-1.6170","-14.8492","33.2954","-15.7804","3.4315","1.5115","null","null","null","97.7100","2420","6.0080",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.4928","null","null","null","null","null","null","null",64,"3","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","98.7","-1.2644","5.5671","Josh James",643217,657624,"null","foul",,,,,"2","null","R","L","R","BOS","HOU","S","null","null",0,1,2018,"-1.0833","1.3264","0.2318","2.9399","null","null","null",1,7,"Bot","null","null",,,455117,,"180908_224446","6.5301","-143.4788","-4.7245","-16.3273","33.1733","-13.1670","3.3000","1.5000","258","82.2","38.1066","98.2230","2437","6.0760",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.4239","null","null","null","null","null","null","null",64,"2","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"CH","2018-09-08","90.0","-1.6560","5.1422","Josh James",643217,657624,"null","called_strike",,,,,"9","null","R","L","R","BOS","HOU","S","null","null",0,0,2018,"-1.5305","0.1893","0.4899","1.7384","null","null","null",1,7,"Bot","null","null",,,455117,,"180908_224426","8.4816","-130.7698","-2.8412","-19.1638","27.5154","-29.6555","3.4044","1.5931","null","null","null","89.4940","2273","6.0550",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.4450","null","null","null","null","null","null","null",64,"1","Changeup",2,5,2,5,5,2,2,5,"Standard","Standard"
"SL","2018-09-08","87.5","-1.5804","5.4456","Josh James",605141,657624,"strikeout","swinging_strike",,,,,"14","Mookie Betts strikes out swinging.  ","R","R","R","BOS","HOU","S",2,"null",2,2,2018,"0.8074","-0.0988","1.3933","1.4083","null","null","null",0,7,"Bot","null","null",,,455117,,"180908_224349","5.4766","-127.2288","-3.3636","7.4428","25.4935","-32.7958","3.2800","1.4900","null","null","null","86.3430","2534","5.5410",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.9599","null","null","0.00",1,0,0,"null",63,"5","Slider",2,5,2,5,5,2,2,5,"Standard","Standard"
"CH","2018-09-08","88.8","-1.4865","5.1441","Josh James",605141,657624,"null","ball",,,,,"14","null","R","R","R","BOS","HOU","B","null","null",1,2,2018,"-1.4417","-0.0540","0.5592","0.6985","null","null","null",0,7,"Bot","null","null",,,455117,,"180908_224325","7.9321","-128.9662","-4.6542","-17.5646","27.4054","-32.0160","3.0800","1.4818","null","null","null","88.1290","2171","6.0270",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.4731","null","null","null","null","null","null","null",63,"4","Changeup",2,5,2,5,5,2,2,5,"Standard","Standard"
"CH","2018-09-08","90.0","-1.7612","5.1667","Josh James",605141,657624,"null","called_strike",,,,,"8","null","R","R","R","BOS","HOU","S","null","null",1,1,2018,"-1.4554","0.1559","-0.2695","1.6658","null","null","null",0,7,"Bot","null","null",,,455117,,"180908_224301","6.6454","-130.8113","-3.0162","-17.7717","26.7304","-30.0364","3.2693","1.5387","null","null","null","89.1790","2013","5.7760",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.7241","null","null","null","null","null","null","null",63,"3","Changeup",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","98.6","-1.2622","5.5760","Josh James",605141,657624,"null","ball",,,,,"14","null","R","R","R","BOS","HOU","B","null","null",0,1,2018,"-0.9311","1.2114","1.0842","1.7676","null","null","null",0,7,"Bot","null","null",,,455117,,"180908_224243","8.5409","-143.2468","-7.7282","-14.7443","31.2556","-13.9300","3.2423","1.4818","null","null","null","98.8230","2389","6.3790",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.1209","null","null","null","null","null","null","null",63,"2","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","97.6","-1.5213","5.6081","Josh James",605141,657624,"null","called_strike",,,,,"3","null","R","R","R","BOS","HOU","S","null","null",0,0,2018,"-0.9370","1.2127","0.7195","2.8499","null","null","null",0,7,"Bot","null","null",,,455117,,"180908_224224","8.0817","-141.8093","-4.6110","-14.3032","32.3294","-15.2316","3.2700","1.4300","null","null","null","96.8400","2363","5.9340",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.5668","null","null","null","null","null","null","null",63,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2018-09-08","99.6","-1.0587","5.6698","Josh James",598265,657624,"strikeout","swinging_strike",,,,,"11","Jackie Bradley strikes out swinging.  ","R","L","R","BOS","HOU","S",2,"null",0,2,2018,"-1.1032","1.3219","-0.6868","3.5378","null","null","null",2,6,"Bot","null","null",,,455117,,"180908_223318","3.5325","-144.8836","-3.4522","-16.0803","35.4082","-13.3478","3.3000","1.5000","null","null","null","98.6010","2347","5.8540",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.6468","null","null","0.00",1,0,0,"null",59,"6","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Strategic"
"CH","2018-09-08","92.4","-1.9110","5.2547","Josh James",598265,657624,"null","foul",,,,,"5","null","R","L","R","BOS","HOU","S","null","null",0,2,2018,"-1.6670","0.4476","-0.0998","2.2873","null","null","null",2,6,"Bot","null","null",,,455117,,"180908_223245","8.0531","-134.1622","-2.6045","-21.4506","30.9617","-26.5758","3.3000","1.5000","null","null","null","90.9990","2356","5.7140",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.7867","null","null","null","null","null","null","null",59,"5","Changeup",2,5,2,5,5,2,2,5,"Infield shift","Strategic"
"CH","2018-09-08","90.2","-1.5150","5.3335","Josh James",598265,657624,"null","foul",,,,,"14","null","R","L","R","BOS","HOU","S","null","null",0,2,2018,"-1.6445","0.4234","0.4808","1.2798","null","null","null",2,6,"Bot","null","null",,,455117,,"180908_223221","8.2905","-130.8759","-4.8662","-20.3271","30.0521","-26.5767","3.3000","1.5000","171","84.6","15.0729","88.8450","2235","5.8090",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.6909","null","null","null","null","null","null","null",59,"4","Changeup",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2018-09-08","100.2","-1.0825","5.7363","Josh James",598265,657624,"null","foul",,,,,"4","null","R","L","R","BOS","HOU","S","null","null",0,2,2018,"-1.3055","1.3327","-0.4040","2.6451","null","null","null",2,6,"Bot","null","null",,,455117,,"180908_223155","4.8756","-145.5066","-6.1199","-19.3901","40.0592","-12.3408","3.3000","1.5000","197","79.4","31.7439","98.6750","2412","5.9480",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.5521","null","null","null","null","null","null","null",59,"3","4-Seam Fastball",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"CH","2018-09-08","89.5","-1.6096","5.1801","Josh James",598265,657624,"null","foul",,,,,"4","null","R","L","R","BOS","HOU","S","null","null",0,1,2018,"-1.4263","0.1718","-0.6150","2.2179","null","null","null",2,6,"Bot","null","null",,,455117,,"180908_223123","5.3638","-130.1005","-1.6099","-17.0572","28.6735","-30.1570","3.3000","1.5000","null","null","null","88.5740","1831","5.8850",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.6150","null","null","null","null","null","null","null",59,"2","Changeup",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"CH","2018-09-08","87.7","-1.7696","5.1433","Josh James",598265,657624,"null","called_strike",,,,,"5","null","R","L","R","BOS","HOU","S","null","null",0,0,2018,"-1.4458","0.1071","0.1523","2.8107","null","null","null",2,6,"Bot","null","null",,,455117,,"180908_223106","7.5571","-127.3150","0.3499","-17.1580","28.6658","-31.3591","3.4044","1.6203","null","null","null","86.8070","1990","6.0740",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.4263","null","null","null","null","null","null","null",59,"1","Changeup",2,5,2,5,5,2,2,5,"Infield shift","Standard"
"FF","2018-09-08","97.1","-1.5960","5.3590","Josh James",543877,657624,"field_out","hit_into_play",,,,,"11","Christian Vazquez pops out to first baseman Yuli Gurriel in foul territory.  ","R","R","R","BOS","HOU","X",3,"popup",2,1,2018,"-1.3755","1.2694","-1.0254","2.8295","null","null","null",1,6,"Bot","184.58","157.31",,,455117,,"180908_223021","4.6085","-141.1244","-4.0370","-19.1965","34.1930","-14.7576","3.3000","1.5000","172","62.7","45.5950","96.2590","2355","6.0220",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.4789","0.206","0.219","0.00",1,0,0,3,58,"4","4-Seam Fastball",2,5,2,5,5,2,2,5,"Strategic","Standard"
"FF","2018-09-08","98.7","-1.3983","5.3836","Josh James",543877,657624,"null","called_strike",,,,,"4","null","R","R","R","BOS","HOU","S","null","null",2,0,2018,"-1.3517","1.2351","-0.2939","2.1476","null","null","null",1,6,"Bot","null","null",,,455117,,"180908_222951","6.0857","-143.3050","-6.0705","-19.8580","38.0884","-14.1557","2.9988","1.4027","null","null","null","97.5110","2429","6.0840",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.4163","null","null","null","null","null","null","null",58,"3","4-Seam Fastball",2,5,2,5,5,2,2,5,"Strategic","Standard"
"FF","2018-09-08","97.2","-1.5543","5.3414","Josh James",543877,657624,"null","ball",,,,,"1","null","R","R","R","BOS","HOU","B","null","null",1,0,2018,"-1.3509","1.2061","-0.5715","3.1584","null","null","null",1,6,"Bot","null","null",,,455117,,"180908_222928","5.6440","-141.2604","-2.9631","-19.1235","35.2529","-15.8755","3.0529","1.5387","null","null","null","96.1310","2381","5.9650",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.5357","null","null","null","null","null","null","null",58,"2","4-Seam Fastball",2,5,2,5,5,2,2,5,"Strategic","Standard"
"FF","2018-09-08","99.3","-1.3826","5.5041","Josh James",543877,657624,"null","ball",,,,,"14","null","R","R","R","BOS","HOU","B","null","null",0,0,2018,"-1.2095","1.3722","1.5083","1.3340","null","null","null",1,6,"Bot","null","null",,,455117,,"180908_222903","10.6061","-143.9334","-9.0585","-19.0467","32.7543","-11.4693","3.0800","1.4844","null","null","null","98.4900","2400","6.0090",531529,657624,455117,493329,514888,608324,621043,643393,545350,543807,"54.4914","null","null","null","null","null","null","null",58,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Standard","Standard"
