"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2018-09-15","90.3","3.5271","5.5060","Andrew Heaney",516416,571760,"null","ball",,,,,"14","null","R","R","L","LAA","SEA","B","null","null",0,1,2018,"1.0619","1.2620","1.1491","2.0174","null","null","null",1,5,"Top","null","null",,,516472,,"180916_022409","-8.0082","-131.1125","-5.2840","13.6184","26.4286","-17.0806","3.4149","1.5451","null","null","null","89.2810","2495","5.6770",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.8230","null","null","null","null","null","null","null",37,"2","Sinker",4,2,2,4,2,4,2,4,"Standard","Standard"
"SI","2018-09-15","91.4","3.3463","5.5807","Andrew Heaney",516416,571760,"null","called_strike",,,,,"6","null","R","R","L","LAA","SEA","S","null","null",0,0,2018,"1.0668","1.2243","0.3843","2.5969","null","null","null",1,5,"Top","null","null",,,516472,,"180916_022357","-9.6267","-132.7293","-4.2042","14.4004","26.6528","-17.2445","3.3122","1.5451","null","null","null","90.7990","2495","5.8990",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.6007","null","null","null","null","null","null","null",37,"1","Sinker",4,2,2,4,2,4,2,4,"Standard","Standard"
"SI","2018-09-15","90.0","3.2816","5.5467","Andrew Heaney",571745,571760,"home_run","hit_into_play_score",,,,,"4","Mitch Haniger homers (25) on a fly ball to left field.  ","R","R","L","LAA","SEA","X","null","fly_ball",2,1,2018,"1.1084","1.2852","-0.3493","2.2322","null","null","null",1,5,"Top","null","null",,,516472,,"180916_022321","-11.1257","-130.4193","-4.8277","14.6143","25.7155","-17.0533","3.4670","1.5890","443","107.8","31.6480","88.8990","2354","5.6980",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.8015","0.920","1.810","2.00",1,0,3,6,36,"4","Sinker",4,1,1,4,1,4,1,4,"Standard","Standard"
"SI","2018-09-15","90.1","3.3517","5.5644","Andrew Heaney",571745,571760,"null","ball",,,,,"14","null","R","R","L","LAA","SEA","B","null","null",1,1,2018,"1.3139","1.1099","1.2045","1.8724","null","null","null",1,5,"Top","null","null",,,516472,,"180916_022255","-7.9703","-130.7869","-5.4409","16.4591","26.8723","-18.7718","3.4149","1.5451","null","null","null","89.1900","2343","5.8050",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.6947","null","null","null","null","null","null","null",36,"3","Sinker",4,1,1,4,1,4,1,4,"Standard","Standard"
"SI","2018-09-15","90.0","3.4034","5.6125","Andrew Heaney",571745,571760,"null","called_strike",,,,,"6","null","R","R","L","LAA","SEA","S","null","null",1,0,2018,"1.2709","1.2226","0.5938","2.3310","null","null","null",1,5,"Top","null","null",,,516472,,"180916_022239","-9.4352","-130.5985","-4.6246","16.0964","25.8406","-17.8084","3.3893","1.5192","null","null","null","88.8530","2396","5.5970",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.9023","null","null","null","null","null","null","null",36,"2","Sinker",4,1,1,4,1,4,1,4,"Standard","Standard"
"SI","2018-09-15","91.7","3.2653","5.5915","Andrew Heaney",571745,571760,"null","ball",,,,,"13","null","R","R","L","LAA","SEA","B","null","null",0,0,2018,"1.3387","1.0073","-1.1457","2.0874","null","null","null",1,5,"Top","null","null",,,516472,,"180916_022225","-13.8176","-132.7042","-5.0546","18.4031","26.3079","-19.6051","3.2351","1.4157","null","null","null","90.8600","2355","5.9210",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.5788","null","null","null","null","null","null","null",36,"1","Sinker",4,1,1,4,1,4,1,4,"Standard","Standard"
"CH","2018-09-15","83.6","3.1602","5.7533","Andrew Heaney",628338,571760,"field_out","hit_into_play",,,,,"7","Guillermo Heredia grounds out, third baseman Kaleb Cowart to first baseman Jose Fernandez.  ","R","R","L","LAA","SEA","X",5,"ground_ball",2,1,2018,"1.3859","0.6389","-0.7340","1.8595","null","null","null",0,5,"Top","110.84","170.08",,,516472,,"180916_022149","-11.4396","-121.0844","-3.7180","15.4220","21.3290","-25.5642","3.3010","1.5040","null","82.9","-20.6990","82.6060","1757","5.6670",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.8326","0.072","0.066","0.00",1,0,0,2,35,"4","Changeup",4,1,1,4,1,4,1,4,"Standard","Standard"
"SI","2018-09-15","90.2","3.3207","5.6529","Andrew Heaney",628338,571760,"null","called_strike",,,,,"8","null","R","R","L","LAA","SEA","S","null","null",2,0,2018,"1.0870","1.3212","0.1692","1.8494","null","null","null",0,5,"Top","null","null",,,516472,,"180916_022133","-9.9241","-130.8201","-6.1186","14.2312","26.8254","-16.3394","3.2608","1.5451","null","null","null","88.9390","2438","5.6290",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.8708","null","null","null","null","null","null","null",35,"3","Sinker",4,1,1,4,1,4,1,4,"Standard","Standard"
"CH","2018-09-15","82.1","3.3309","5.7902","Andrew Heaney",628338,571760,"null","ball",,,,,"14","null","R","R","L","LAA","SEA","B","null","null",1,0,2018,"1.3121","0.5855","1.4101","2.3394","null","null","null",0,5,"Top","null","null",,,516472,,"180916_022118","-6.6893","-119.2465","-2.3550","13.4123","21.2264","-26.5400","3.2608","1.5709","null","null","null","81.0410","1825","5.5060",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.9942","null","null","null","null","null","null","null",35,"2","Changeup",4,1,1,4,1,4,1,4,"Standard","Standard"
"CH","2018-09-15","82.7","3.3020","5.7442","Andrew Heaney",628338,571760,"null","ball",,,,,"12","null","R","R","L","LAA","SEA","B","null","null",0,0,2018,"1.3559","0.5836","1.4972","3.0010","null","null","null",0,5,"Top","null","null",,,516472,,"180916_022106","-6.5375","-120.1406","-0.8806","13.9424","21.2815","-26.7560","3.2865","1.5709","null","null","null","81.5350","1864","5.4020",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"55.0973","null","null","null","null","null","null","null",35,"1","Changeup",4,1,1,4,1,4,1,4,"Standard","Standard"
"CU","2018-09-15","76.8","3.3603","5.8521","Andrew Heaney",502117,571760,"home_run","hit_into_play_score",,,,,"2","Kristopher Negron homers (1) on a fly ball to left center field.  ","R","R","L","LAA","SEA","X","null","fly_ball",0,2,2018,"-0.5282","-0.1128","-0.0724","2.8796","null","null","null",0,5,"Top","61.71","38.91",,,516472,,"180916_022032","-6.2012","-111.5927","0.8307","-3.1935","18.7553","-33.4826","3.3710","1.5350","406","103.4","23.4750","75.1690","2226","5.0260",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"55.4741","0.870","1.495","2.00",1,0,3,6,34,"3","Curveball",4,0,0,4,0,4,0,4,"Standard","Standard"
"SI","2018-09-15","90.8","3.3075","5.5819","Andrew Heaney",502117,571760,"null","called_strike",,,,,"4","null","R","R","L","LAA","SEA","S","null","null",0,1,2018,"1.3333","1.1564","-0.5512","2.7921","null","null","null",0,5,"Top","null","null",,,516472,,"180916_022006","-12.2524","-131.5183","-3.4025","17.6782","26.7817","-18.5495","3.4406","1.5192","null","null","null","89.6120","2456","5.7260",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.7736","null","null","null","null","null","null","null",34,"2","Sinker",4,0,0,4,0,4,0,4,"Standard","Standard"
"SI","2018-09-15","87.3","3.4834","5.7183","Andrew Heaney",502117,571760,"null","foul",,,,,"3","null","R","R","L","LAA","SEA","S","null","null",0,0,2018,"1.1316","1.2082","0.4610","3.0994","null","null","null",0,5,"Top","null","null",,,516472,,"180916_021929","-9.3142","-126.5951","-2.4554","13.6572","25.9222","-19.3934","3.3710","1.5350","null","null","null","85.5290","2345","5.3470",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"55.1523","null","null","null","null","null","null","null",34,"1","Sinker",4,0,0,4,0,4,0,4,"Standard","Standard"
