"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2018-08-15","85.8","-2.8195","5.3309","Mike Leake",605361,502190,"null","called_strike",,,,,"7","null","R","L","R","OAK","SEA","S","null","null",0,0,2018,"-1.1526","0.2913","-0.3433","1.7155","null","null","null",0,1,"Bot","null","null",,,572287,,"180815_194412","7.8422","-124.5812","-2.8616","-12.8832","20.7882","-29.0091","3.6267","1.8207","null","null","null","84.1510","1808","4.9520",531221,502190,572287,592387,429664,572122,516416,628338,543829,571745,"55.5458","null","null","null","null","null","null","null",5,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-08-10","82.4","-2.4906","5.1590","Mike Leake",643603,502190,"strikeout","swinging_strike",,,,,"14","Tyler White strikes out swinging.  ","R","R","R","HOU","SEA","S",2,"null",3,2,2018,"0.6593","0.0503","1.0239","1.1359","null","null","503556.00",2,6,"Bot","null","null",,,572287,,"180811_015615","6.5680","-119.4791","-2.5647","4.6242","24.4689","-31.5035","3.0200","1.3500","null","null","null","79.8150","2607","4.8470",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.6556","null","null","0.00",1,0,0,"null",48,"6","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"SI","2018-08-10","88.7","-2.5227","5.1019","Mike Leake",643603,502190,"null","foul",,,,,"12","null","R","R","R","HOU","SEA","S","null","null",3,1,2018,"-0.7632","0.3876","0.9769","2.4819","null","null","503556.00",2,6,"Bot","null","null",,,572287,,"180811_015532","9.9817","-128.7896","-1.1215","-10.3402","26.0039","-27.9600","3.0200","1.3500","186","71.2","54.2059","87.6950","2133","5.7190",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.7831","null","null","null","null","null","null","null",48,"5","Sinker",2,2,2,2,2,2,2,2,"Standard","Standard"
"FC","2018-08-10","87.0","-2.4710","5.1671","Mike Leake",643603,502190,"null","ball",,,,,"12","null","R","R","R","HOU","SEA","B","null","null",2,1,2018,"0.2268","0.4375","1.5727","2.2327","null","null","503556.00",2,6,"Bot","null","null",,,572287,,"180811_015450","9.0526","-126.2631","-1.6736","0.5177","25.4184","-27.5903","3.0135","1.4345","null","null","null","85.2510","2288","5.2820",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.2201","null","null","null","null","null","null","null",48,"4","Cutter",2,2,2,2,2,2,2,2,"Standard","Standard"
"FC","2018-08-10","87.2","-2.5668","5.1934","Mike Leake",643603,502190,"null","ball",,,,,"12","null","R","R","R","HOU","SEA","B","null","null",1,1,2018,"0.1727","0.5883","1.3607","2.3048","null","null","503556.00",2,6,"Bot","null","null",,,572287,,"180811_015426","8.8972","-126.4726","-1.8750","-0.0196","25.6687","-25.9791","3.0357","1.4122","null","null","null","85.3530","2261","5.2710",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.2317","null","null","null","null","null","null","null",48,"3","Cutter",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-08-10","80.5","-2.4711","5.1905","Mike Leake",643603,502190,"null","blocked_ball",,,,,"14","null","R","R","R","HOU","SEA","B","null","null",0,1,2018,"0.7295","-0.3434","1.5785","0.8531","null","null","503556.00",2,6,"Bot","null","null",,,572287,,"180811_015406","7.4503","-116.7310","-2.2127","4.8584","22.9286","-35.0180","2.8803","1.3228","null","null","null","78.0910","2587","4.8840",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.6187","null","null","null","null","null","null","null",48,"2","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"FC","2018-08-10","87.3","-2.5906","5.1490","Mike Leake",643603,502190,"null","called_strike",,,,,"3","null","R","R","R","HOU","SEA","S","null","null",0,0,2018,"-0.1576","0.2386","0.7811","2.6203","null","null","503556.00",2,6,"Bot","null","null",,,572287,,"180811_015349","8.2379","-126.7271","-0.3922","-3.2769","25.2278","-29.8830","2.8580","1.3228","null","null","null","85.5370","2248","5.2320",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.2704","null","null","null","null","null","null","null",48,"1","Cutter",2,2,2,2,2,2,2,2,"Standard","Standard"
"FC","2018-08-10","88.1","-2.6135","5.3550","Mike Leake",503556,502190,"single","hit_into_play_no_out",,,,,"7","Marwin Gonzalez singles on a sharp ground ball to center fielder Cameron Maybin.  ","R","L","R","HOU","SEA","X","null","ground_ball",2,2,2018,"0.1559","0.4225","-0.5474","2.1302","null","null","null",2,6,"Bot","139.28","96.85",,,572287,,"180811_015309","4.6449","-128.1428","-2.5804","0.7586","25.4593","-27.3441","3.6800","1.6900","14","102.3","-8.4640","87.2080","2323","5.6650",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.8371","0.329","0.298","0.90",1,1,0,2,47,"5","Cutter",2,2,2,2,2,2,2,2,"Standard","Standard"
"SI","2018-08-10","88.9","-2.5703","5.0894","Mike Leake",503556,502190,"null","foul",,,,,"14","null","R","L","R","HOU","SEA","S","null","null",2,1,2018,"-1.0091","-0.3075","0.0600","1.4473","null","null","null",2,6,"Bot","null","null",,,572287,,"180811_015235","8.3359","-129.0330","-2.1758","-12.6977","27.8589","-35.2960","3.6800","1.6900","null","null","null","87.2220","2089","5.4580",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.0442","null","null","null","null","null","null","null",47,"4","Sinker",2,2,2,2,2,2,2,2,"Standard","Standard"
"KC","2018-08-10","79.8","-2.4302","5.4420","Mike Leake",503556,502190,"null","ball",,,,,"14","null","R","L","R","HOU","SEA","B","null","null",1,1,2018,"1.4769","-0.6176","1.2937","1.4487","null","null","null",2,6,"Bot","null","null",,,572287,,"180811_015217","5.3971","-115.7664","-0.8068","11.3771","24.6895","-37.5680","3.5179","1.7739","null","null","null","77.2350","2745","4.9550",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.5472","null","null","null","null","null","null","null",47,"3","Knuckle Curve",2,2,2,2,2,2,2,2,"Standard","Standard"
"CH","2018-08-10","82.5","-2.6213","5.0935","Mike Leake",503556,502190,"null","ball",,,,,"13","null","R","L","R","HOU","SEA","B","null","null",0,1,2018,"-1.2774","-0.0935","-0.9467","1.2873","null","null","null",2,6,"Bot","null","null",,,572287,,"180811_015200","6.1601","-119.9232","-1.9227","-13.2562","23.7109","-32.9275","3.5179","1.7739","null","null","null","81.4980","1814","5.7230",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.7794","null","null","null","null","null","null","null",47,"2","Changeup",2,2,2,2,2,2,2,2,"Standard","Standard"
"CH","2018-08-10","85.1","-2.6897","5.2282","Mike Leake",503556,502190,"null","called_strike",,,,,"5","null","R","L","R","HOU","SEA","S","null","null",0,0,2018,"-1.1162","-0.1550","0.1516","2.4329","null","null","null",2,6,"Bot","null","null",,,572287,,"180811_015141","8.7102","-123.5132","0.0915","-12.8906","25.0033","-33.9941","3.5621","1.7739","null","null","null","83.8180","1786","5.6290",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.8730","null","null","null","null","null","null","null",47,"1","Changeup",2,2,2,2,2,2,2,2,"Standard","Standard"
"SI","2018-08-10","89.0","-2.6831","5.1996","Mike Leake",493329,502190,"field_out","hit_into_play",,,,,"8","Yuli Gurriel grounds out, second baseman Dee Gordon to first baseman Ryon Healy.  ","R","R","R","HOU","SEA","X",4,"ground_ball",0,2,2018,"-1.2407","0.3761","0.0718","1.9791","null","null","null",1,6,"Bot","141.31","160.35",,,572287,,"180811_015106","9.0924","-129.0639","-2.4999","-15.3924","28.9433","-27.8483","3.3710","1.5350","38","98.0","-1.6790","87.0560","2064","5.4280",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.0747","0.363","0.310","0.00",1,0,0,2,46,"4","Sinker",2,2,2,2,2,2,2,2,"Standard","Strategic"
"SL","2018-08-10","79.7","-2.5963","5.1002","Mike Leake",493329,502190,"null","foul",,,,,"14","null","R","R","R","HOU","SEA","S","null","null",0,2,2018,"0.6994","-0.1848","0.4652","1.3395","null","null","null",1,6,"Bot","null","null",,,572287,,"180811_015038","5.3396","-115.7914","-1.1286","4.9518","22.6119","-33.8327","3.3710","1.5350","3","81.9","-31.7136","77.6700","2347","5.0410",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.4611","null","null","null","null","null","null","null",46,"3","Slider",2,2,2,2,2,2,2,2,"Standard","Strategic"
"SI","2018-08-10","88.8","-2.3985","5.2966","Mike Leake",493329,502190,"null","foul",,,,,"1","null","R","R","R","HOU","SEA","S","null","null",0,1,2018,"-0.9536","0.2079","-0.4685","3.4873","null","null","null",1,6,"Bot","null","null",,,572287,,"180811_015023","6.4690","-128.8130","1.2342","-11.5620","28.3999","-30.5305","3.3710","1.5350","128","65.5","70.3703","86.5000","1972","5.1390",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.3636","null","null","null","null","null","null","null",46,"2","Sinker",2,2,2,2,2,2,2,2,"Standard","Strategic"
"KC","2018-08-10","78.6","-2.5859","5.1349","Mike Leake",493329,502190,"null","called_strike",,,,,"8","null","R","R","R","HOU","SEA","S","null","null",0,0,2018,"1.0686","-0.0012","0.1988","1.8424","null","null","null",1,6,"Bot","null","null",,,572287,,"180811_015005","4.0378","-114.0685","-0.1901","7.9510","23.6032","-32.4721","3.4305","1.6638","null","null","null","76.0400","2378","4.8680",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.6344","null","null","null","null","null","null","null",46,"1","Knuckle Curve",2,2,2,2,2,2,2,2,"Standard","Strategic"
"SI","2018-08-10","88.9","-2.4907","5.2333","Mike Leake",502210,502190,"field_out","hit_into_play",,,,,"6","Josh Reddick grounds out, first baseman Ryon Healy to pitcher Mike Leake.  ","R","L","R","HOU","SEA","X",3,"ground_ball",0,2,2018,"-1.4005","-0.0336","0.5304","2.7222","null","null","null",0,6,"Bot","148.42","171.52",,,572287,,"180811_014929","10.0945","-128.7553","0.0865","-17.4280","30.2908","-32.8394","3.3700","1.6300","4","84.6","-30.9790","86.9950","1973","5.6510",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.8515","0.065","0.052","0.00",1,0,0,2,45,"3","Sinker",2,2,2,2,2,2,2,2,"Standard","Standard"
"FC","2018-08-10","84.2","-2.7358","5.2283","Mike Leake",502210,502190,"null","foul",,,,,"2","null","R","L","R","HOU","SEA","S","null","null",0,1,2018,"0.2629","0.5967","-0.2409","3.4074","null","null","null",0,6,"Bot","null","null",,,572287,,"180811_014910","5.1550","-122.2168","1.0227","1.4848","24.3572","-26.9633","3.3700","1.6300","null","null","null","82.0280","2225","4.9960",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.5062","null","null","null","null","null","null","null",45,"2","Cutter",2,2,2,2,2,2,2,2,"Standard","Standard"
"KC","2018-08-10","74.5","-2.6245","5.3566","Mike Leake",502210,502190,"null","called_strike",,,,,"8","null","R","L","R","HOU","SEA","S","null","null",0,0,2018,"1.3033","-0.3657","-0.2727","1.9138","null","null","null",0,6,"Bot","null","null",,,572287,,"180811_014859","2.5819","-108.1901","0.8091","9.2347","20.6185","-35.3643","3.4295","1.6917","null","null","null","72.4680","2439","5.0660",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.4361","null","null","null","null","null","null","null",45,"1","Knuckle Curve",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-08-10","79.5","-2.4827","5.0988","Mike Leake",621043,502190,"field_out","hit_into_play",,,,,"6","Carlos Correa grounds out, third baseman Kyle Seager to first baseman Ryon Healy.  ","R","R","R","HOU","SEA","X",5,"ground_ball",0,0,2018,"0.7727","-0.1175","0.7734","2.3721","643393.00","608324.00","null",2,5,"Bot","108.29","170.00",,,572287,,"180811_013228","5.6046","-115.3211","1.0438","5.4208","23.2299","-33.6865","3.6000","1.6600","31","74.4","-1.6690","77.2310","2428","5.0350",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.4669","0.118","0.131","0.00",1,0,0,2,37,"1","Slider",2,0,2,0,0,2,2,0,"Standard","Strategic"
"SI","2018-08-10","89.7","-2.3067","5.1576","Mike Leake",608324,502190,"double","hit_into_play_score",,,,,"4","Alex Bregman doubles (37) on a line drive to left fielder Denard Span.   Martin Maldonado scores.    Tony Kemp to 3rd.  ","R","R","R","HOU","SEA","X","null","line_drive",0,1,2018,"-0.9496","0.3022","-0.4833","2.3193","455117.00","null","643393.00",2,5,"Bot","45.05","80.27",,,572287,,"180811_013048","6.4215","-130.4556","-1.6390","-12.0084","27.4750","-28.6781","3.2900","1.5100","337","97.5","19.3850","88.9510","2078","5.8600",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.6422","0.379","0.456","1.25",1,1,1,4,36,"2","Sinker",1,0,1,0,0,1,1,0,"Standard","Standard"
"SI","2018-08-10","89.4","-2.5874","5.0669","Mike Leake",608324,502190,"null","foul",,,,,"5","null","R","R","R","HOU","SEA","S","null","null",0,0,2018,"-1.0927","0.3377","0.2381","2.6045","455117.00","null","643393.00",2,5,"Bot","null","null",,,572287,,"180811_013131","8.9777","-129.6691","-0.7206","-13.7330","26.1550","-28.6025","3.2900","1.5100","null","null","null","87.6860","2049","5.3160",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.1867","null","null","null","null","null","null","null",36,"1","Sinker",1,0,1,0,0,1,1,0,"Standard","Standard"
"CH","2018-08-10","85.0","-2.5357","5.0761","Mike Leake",643393,502190,"single","hit_into_play_score",,,,,"7","Tony Kemp singles on a ground ball to center fielder Cameron Maybin.   Tyler White scores.    Martin Maldonado to 3rd.  ","R","L","R","HOU","SEA","X","null","ground_ball",3,2,2018,"-1.3520","-0.1925","-0.6035","1.4749","643603.00","null","455117.00",2,5,"Bot","134.20","115.14",,,572287,,"180811_012920","7.0375","-123.4741","-1.6996","-14.8442","24.7568","-34.0042","3.1040","1.4480","56","96.7","2.8150","83.6760","1717","5.5310",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.9718","0.488","0.465","0.90",1,1,0,4,35,"6","Changeup",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FC","2018-08-10","88.5","-2.4661","4.9476","Mike Leake",643393,502190,"null","ball",,,,,"11","null","R","L","R","HOU","SEA","B","null","null",2,2,2018,"0.3350","0.5947","-0.8769","3.1921","643603.00","null","455117.00",2,5,"Bot","null","null",,,572287,,"180811_012847","3.1414","-128.7430","0.5537","2.9638","25.5243","-26.1798","3.0308","1.4877","null","null","null","86.8560","2315","5.1620",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.3401","null","null","null","null","null","null","null",35,"5","Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FC","2018-08-10","88.5","-2.6247","5.1413","Mike Leake",643393,502190,"null","called_strike",,,,,"11","null","R","L","R","HOU","SEA","S","null","null",2,1,2018,"0.3978","0.8031","-0.3339","3.4000","643603.00","null","455117.00",2,5,"Bot","null","null",,,572287,,"180811_012819","4.7016","-128.7621","0.1629","3.3734","24.9513","-23.8081","3.0844","1.4554","null","null","null","87.1240","2276","5.2790",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.2235","null","null","null","null","null","null","null",35,"4","Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic"
"KC","2018-08-10","81.2","-2.2444","5.3889","Mike Leake",643393,502190,"null","blocked_ball",,,,,"14","null","R","L","R","HOU","SEA","B","null","null",1,1,2018,"1.3346","-0.5688","1.6289","0.4746","643603.00","null","455117.00",2,5,"Bot","null","null",,,572287,,"180811_012750","6.0732","-117.7748","-3.1262","10.4747","26.0617","-36.8342","2.9642","1.4877","null","null","null","78.9270","2714","5.2630",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.2398","null","null","null","null","null","null","null",35,"3","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Strategic"
"CH","2018-08-10","85.1","-2.5565","4.9548","Mike Leake",643393,502190,"null","foul",,,,,"13","null","R","L","R","HOU","SEA","S","null","null",1,0,2018,"-1.2982","0.0335","-0.7895","1.3213","643603.00","null","455117.00",2,5,"Bot","null","null",,,572287,,"180811_012719","6.6527","-123.7295","-2.2426","-14.4652","25.0890","-31.6213","3.1040","1.4480","null","null","null","84.4030","1750","5.9190",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.5830","null","null","null","null","null","null","null",35,"2","Changeup",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FC","2018-08-10","89.1","-2.4555","5.1339","Mike Leake",643393,502190,"null","ball",,,,,"11","null","R","L","R","HOU","SEA","B","null","null",0,0,2018,"-0.0714","0.1060","-1.5496","2.3062","643603.00","null","455117.00",2,5,"Bot","null","null",,,572287,,"180811_012701","2.3273","-129.6425","-1.1488","-1.2433","25.7514","-31.0402","3.0308","1.4877","null","null","null","87.7750","2245","5.3510",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.1509","null","null","null","null","null","null","null",35,"1","Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FC","2018-08-10","88.2","-2.4866","5.0931","Mike Leake",545350,502190,"field_out","hit_into_play",,,,,"5","Jake Marisnick flies out to right fielder Mitch Haniger.   Tyler White to 3rd.  ","R","R","R","HOU","SEA","X",9,"fly_ball",2,1,2018,"0.0653","0.5353","-0.0345","2.7342","null","643603.00","455117.00",1,5,"Bot","208.94","89.87",,,572287,,"180811_012616","5.7347","-128.1749","-0.6972","-0.4989","26.7414","-26.5685","3.7000","1.6200","322","93.0","38.1170","86.7830","2264","5.4860",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.0167","0.052","0.098","0.00",1,0,0,3,34,"4","Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SI","2018-08-10","90.6","-2.3531","5.1073","Mike Leake",545350,502190,"null","called_strike",,,,,"9","null","R","R","R","HOU","SEA","S","null","null",2,0,2018,"-0.8931","0.4729","0.5942","1.9055","null","643603.00","455117.00",1,5,"Bot","null","null",,,572287,,"180811_012546","9.1277","-131.5027","-2.9919","-12.1249","28.1788","-26.3926","3.5600","1.6594","null","null","null","89.5940","2118","5.8370",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.6653","null","null","null","null","null","null","null",34,"3","Sinker",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SL","2018-08-10","80.6","-2.5301","5.0205","Mike Leake",545350,502190,"null","ball",,,,,"14","null","R","R","R","HOU","SEA","B","null","null",1,0,2018,"0.5579","0.1344","1.3598","2.3878","null","643603.00","455117.00",1,5,"Bot","null","null",,,572287,,"180811_012524","7.4148","-116.9311","0.5965","3.4070","22.7493","-31.4231","3.4715","1.6148","null","null","null","78.2140","2544","4.8500",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.6527","null","null","null","null","null","null","null",34,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FC","2018-08-10","88.7","-2.5701","5.1361","Mike Leake",545350,502190,"null","ball",,,,,"14","null","R","R","R","HOU","SEA","B","null","null",0,0,2018,"-0.0147","0.2929","1.0113","1.7365","null","643603.00","455117.00",1,5,"Bot","null","null",,,572287,,"180811_012504","8.6522","-128.7138","-2.7742","-1.9785","27.0725","-28.6750","3.4715","1.6594","null","null","null","87.3540","2144","5.6270",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.8758","null","null","null","null","null","null","null",34,"1","Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SI","2018-08-10","88.6","-2.2836","5.1891","Mike Leake",455117,502190,"fielders_choice_out","hit_into_play",,,,,"13","Martin Maldonado reaches on a fielder's choice out, pitcher Mike Leake to catcher Mike Zunino.   Marwin Gonzalez out at home.    Tyler White to 2nd.  ","R","R","R","HOU","SEA","X",1,"ground_ball",0,1,2018,"-1.3482","0.5192","-0.0547","1.2115","503556.00","null","643603.00",0,5,"Bot","129.12","186.76",,,572287,,"180811_012418","8.0612","-128.5896","-4.5812","-16.2891","28.0525","-25.8443","3.4900","1.5200","null","41.0","-39.0000","87.1390","2102","5.6300",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.8720","0.159","0.158","0.00",1,0,0,1,33,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FC","2018-08-10","87.0","-2.4600","5.0984","Mike Leake",455117,502190,"null","called_strike",,,,,"12","null","R","R","R","HOU","SEA","S","null","null",0,0,2018,"-0.0573","0.8578","0.9087","2.2688","503556.00","null","643603.00",0,5,"Bot","null","null",,,572287,,"180811_012338","7.9944","-126.3384","-2.2488","-2.1465","24.5947","-23.1734","3.1436","1.3086","null","null","null","85.1530","2183","5.1100",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.3923","null","null","null","null","null","null","null",33,"1","Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SI","2018-08-10","90.7","-2.1187","5.1980","Mike Leake",643603,502190,"single","hit_into_play_no_out",,,,,"8","Tyler White singles on a sharp line drive to center fielder Cameron Maybin.   Marwin Gonzalez to 3rd.  ","R","R","R","HOU","SEA","X","null","line_drive",2,1,2018,"-1.2403","0.5986","0.0342","1.5614","null","null","503556.00",0,5,"Bot","110.32","88.22",,,572287,,"180811_012254","7.8601","-131.7045","-4.3180","-15.7946","29.0018","-24.6941","3.0200","1.3500","312","101.7","17.2390","89.3880","2048","5.6830",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"54.8196","0.502","0.636","0.90",1,1,0,5,32,"4","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-08-10","83.7","-2.3897","5.0948","Mike Leake",643603,502190,"null","blocked_ball",,,,,"14","null","R","R","R","HOU","SEA","B","null","null",1,1,2018,"-1.4291","-0.0314","0.3004","0.7395","null","null","503556.00",0,5,"Bot","null","null",,,572287,,"180811_012136","8.7394","-121.3462","-3.4364","-15.3891","24.6999","-32.0492","3.0578","1.4122","null","null","null","81.9000","1920","5.3780",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.1248","null","null","null","null","null","null","null",32,"3","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2018-08-10","90.0","-2.3544","5.2898","Mike Leake",643603,502190,"null","called_strike",,,,,"2","null","R","R","R","HOU","SEA","S","null","null",1,0,2018,"-1.0391","0.2069","-0.1464","2.5866","null","null","503556.00",0,5,"Bot","null","null",,,572287,,"180811_012113","7.4102","-130.6330","-1.1046","-12.9993","27.9874","-29.9451","2.7914","1.2780","null","null","null","87.9410","2069","5.1800",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.3227","null","null","null","null","null","null","null",32,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2018-08-10","87.7","-2.5175","5.1641","Mike Leake",643603,502190,"null","ball",,,,,"12","null","R","R","R","HOU","SEA","B","null","null",0,0,2018,"0.1258","0.5114","1.3623","3.1473","null","null","503556.00",0,5,"Bot","null","null",,,572287,,"180811_012048","8.9241","-127.2202","0.2447","-0.4791","25.5997","-27.1379","2.9913","1.3898","null","null","null","85.8680","2196","5.2450",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.2570","null","null","null","null","null","null","null",32,"1","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2018-08-10","80.4","-2.4001","5.3712","Mike Leake",503556,502190,"single","hit_into_play_no_out",,,,,"9","Marwin Gonzalez singles on a ground ball to right fielder Mitch Haniger.  ","R","L","R","HOU","SEA","X","null","ground_ball",1,2,2018,"1.8326","-0.3464","0.3991","1.6467","null","null","null",0,5,"Bot","171.28","118.70",,,572287,,"180811_012009","2.8242","-116.6573","-0.8085","15.1562","25.1729","-35.3099","3.6800","1.6900","86","100.1","4.8130","77.7750","2498","4.9260",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.5763","0.572","0.532","0.90",1,1,0,4,31,"4","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2018-08-10","89.8","-2.6457","5.1293","Mike Leake",503556,502190,"null","foul",,,,,"1","null","R","L","R","HOU","SEA","S","null","null",1,1,2018,"-1.1862","0.1608","-0.6278","3.1869","null","null","null",0,5,"Bot","null","null",,,572287,,"180811_011939","7.2465","-130.3560","0.8506","-14.5581","27.6306","-30.8616","3.6800","1.6900","112","76.8","8.8946","87.9350","2097","5.2760",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.2265","null","null","null","null","null","null","null",31,"3","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-08-10","83.0","-2.6245","5.1903","Mike Leake",503556,502190,"null","foul",,,,,"14","null","R","L","R","HOU","SEA","S","null","null",1,0,2018,"-1.3377","-0.2263","0.0621","1.5368","null","null","null",0,5,"Bot","null","null",,,572287,,"180811_011904","8.5077","-120.3388","-1.3837","-14.2614","23.7690","-34.2948","3.6800","1.6900","null","null","null","81.4000","1787","5.4510",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.0510","null","null","null","null","null","null","null",31,"2","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2018-08-10","76.7","-2.5496","5.3453","Mike Leake",503556,502190,"null","ball",,,,,"13","null","R","L","R","HOU","SEA","B","null","null",0,0,2018,"1.3521","-0.4641","-1.1175","1.8698","null","null","null",0,5,"Bot","null","null",,,572287,,"180811_011848","0.6913","-111.3476","0.5193","10.4824","22.0483","-36.2409","3.5400","1.7962","null","null","null","74.3250","2579","4.8930",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.6095","null","null","null","null","null","null","null",31,"1","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2018-08-10","90.4","-2.2824","5.1816","Mike Leake",493329,502190,"grounded_into_double_play","hit_into_play",,,,,"4","Yuli Gurriel grounds into a double play, shortstop Jean Segura to second baseman Dee Gordon to first baseman Ryon Healy.   Josh Reddick out at 2nd.  ","R","R","R","HOU","SEA","X",6,"ground_ball",0,0,2018,"-1.0683","0.4860","-0.4866","2.1356","608324.00","null","502210.00",1,4,"Bot","114.39","157.81",,,572287,,"180811_010914","6.5563","-131.2515","-2.5421","-13.3928","29.8499","-26.4626","3.3710","1.5350","3","91.8","-32.6610","88.5740","2029","5.4480",531152,502190,572287,592387,543829,572122,516416,452655,457727,571745,"55.0544","0.088","0.091","0.00",1,0,0,2,27,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Strategic"
