"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-08-01","75.3","0.9527","6.2221","Dallas Keuchel",571745,572971,"null","called_strike",,,,,"5","null","R","R","L","SEA","HOU","S","null","null",0,0,2018,"-0.5035","-0.1923","-0.2347","2.1002","null","null","null",1,6,"Bot","null","null",,,545358,,"180801_215357","-1.5803","-109.7400","-1.2000","-3.7545","16.8093","-33.7376","3.1352","1.4495","null","null","null","74.8300","2012","5.5600",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.9403","null","null","null","null","null","null","null",51,"1","Slider",3,8,3,8,8,3,3,8,"Infield shift","Standard"
"FF","2018-08-01","90.0","0.9097","6.2722","Dallas Keuchel",443558,572971,"home_run","hit_into_play_score",,,,,"2","Nelson Cruz homers (26) on a line drive to left center field.  ","R","R","L","SEA","HOU","X","null","line_drive",0,0,2018,"0.0460","1.1411","0.2655","3.1158","null","null","null",1,6,"Bot","63.20","42.01",,,545358,,"180801_215313","-1.6781","-131.0619","-4.2787","0.8300","23.8596","-18.5856","3.4670","1.5890","398","111.1","19.7840","89.7350","2023","5.7770",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.7226","0.918","1.659","2.00",1,0,3,6,50,"1","4-Seam Fastball",2,8,2,8,8,2,2,8,"Infield shift","Standard"
"FF","2018-08-01","90.4","0.9463","6.2647","Dallas Keuchel",516416,572971,"field_out","hit_into_play",,,,,"9","Jean Segura grounds out, third baseman J.  D.   Davis to first baseman Yuli Gurriel.  ","R","R","L","SEA","HOU","X",5,"ground_ball",1,2,2018,"-0.1809","0.8953","0.4989","1.6305","null","null","null",0,6,"Bot","108.80","162.38",,,545358,,"180801_215209","-0.7321","-131.5976","-7.5469","-1.9750","22.7198","-20.6622","3.3010","1.5040","5","94.6","-17.7810","90.5720","2130","5.9600",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.5398","0.159","0.168","0.00",1,0,0,2,49,"7","4-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Standard"
"FC","2018-08-01","87.2","0.9173","6.1675","Dallas Keuchel",516416,572971,"null","foul",,,,,"13","null","R","R","L","SEA","HOU","S","null","null",1,2,2018,"-0.5293","0.3059","-1.3850","1.9179","null","null","null",0,6,"Bot","null","null",,,545358,,"180801_215139","-4.4173","-126.8400","-4.6750","-4.8216","22.6037","-28.3224","3.3010","1.5040","7","79.5","-15.8028","86.4580","2091","5.5510",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.9486","null","null","null","null","null","null","null",49,"6","Cutter",2,8,2,8,8,2,2,8,"Standard","Standard"
"CH","2018-08-01","78.6","1.4367","5.9152","Dallas Keuchel",516416,572971,"null","foul",,,,,"14","null","R","R","L","SEA","HOU","S","null","null",1,2,2018,"1.0485","0.3895","1.4543","2.0235","null","null","null",0,6,"Bot","null","null",,,545358,,"180801_215113","-1.8846","-114.6027","-2.4182","9.5640","18.5960","-28.5396","3.3010","1.5040","null","null","null","78.9570","1493","6.1580",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.3417","null","null","null","null","null","null","null",49,"5","Changeup",2,8,2,8,8,2,2,8,"Standard","Standard"
"FF","2018-08-01","88.2","0.9664","6.2088","Dallas Keuchel",516416,572971,"null","foul",,,,,"7","null","R","R","L","SEA","HOU","S","null","null",1,2,2018,"-0.0667","0.6890","-0.6820","2.0292","null","null","null",0,6,"Bot","null","null",,,545358,,"180801_215055","-3.8355","-128.3858","-5.5304","-0.0842","21.6830","-23.8742","3.3010","1.5040","395","103.4","25.7762","88.0450","2064","5.7670",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.7332","null","null","null","null","null","null","null",49,"4","4-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Standard"
"FF","2018-08-01","90.1","0.8284","6.2489","Dallas Keuchel",516416,572971,"null","foul",,,,,"7","null","R","R","L","SEA","HOU","S","null","null",1,1,2018,"-0.0387","1.0762","-0.8050","1.6074","null","null","null",0,6,"Bot","null","null",,,545358,,"180801_215020","-3.9331","-131.0760","-7.7811","0.2854","24.1757","-18.7058","3.3010","1.5040","null","null","null","89.6140","2207","5.7210",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.7787","null","null","null","null","null","null","null",49,"3","4-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Standard"
"CH","2018-08-01","78.0","0.9286","6.1750","Dallas Keuchel",516416,572971,"null","ball",,,,,"14","null","R","R","L","SEA","HOU","B","null","null",0,1,2018,"0.9392","0.3778","1.4438","1.7371","null","null","null",0,6,"Bot","null","null",,,545358,,"180801_215005","-0.6206","-113.7980","-3.5052","8.3685","17.4763","-28.4850","3.3012","1.5409","null","null","null","78.8870","1400","6.4060",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.0938","null","null","null","null","null","null","null",49,"2","Changeup",2,8,2,8,8,2,2,8,"Standard","Standard"
"FC","2018-08-01","86.7","0.9979","6.2555","Dallas Keuchel",516416,572971,"null","called_strike",,,,,"11","null","R","R","L","SEA","HOU","S","null","null",0,0,2018,"0.0317","0.6753","-0.9880","2.5995","null","null","null",0,6,"Bot","null","null",,,545358,,"180801_214946","-4.7605","-126.2743","-3.9482","1.1635","21.9814","-24.5595","3.1579","1.4951","null","null","null","86.3750","1948","5.7100",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.7900","null","null","null","null","null","null","null",49,"1","Cutter",2,8,2,8,8,2,2,8,"Standard","Standard"
"FF","2018-08-01","90.5","0.7167","6.3617","Dallas Keuchel",543829,572971,"field_out","hit_into_play",,,,,"11","Dee Gordon grounds out, shortstop Alex Bregman to first baseman Yuli Gurriel.  ","R","L","L","SEA","HOU","X",6,"ground_ball",1,2,2018,"0.1186","1.3007","-0.8643","2.8131","null","null","null",2,5,"Bot","107.78","155.27",,,545358,,"180801_214104","-4.1603","-131.7546","-5.6766","2.1372","24.2406","-16.2968","3.3190","1.5130","12","89.1","-12.2510","90.3400","2066","5.8670",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.6325","0.163","0.161","0.00",1,0,0,2,45,"5","4-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Strategic"
"FT","2018-08-01","89.1","1.5191","5.7865","Dallas Keuchel",543829,572971,"null","foul",,,,,"13","null","R","L","L","SEA","HOU","S","null","null",1,2,2018,"0.7245","0.5684","-0.6447","0.5303","null","null","null",2,5,"Bot","null","null",,,545358,,"180801_214032","-6.7265","-129.5382","-8.0567","9.2527","22.2088","-24.6385","3.3190","1.5130","null","null","null","88.8380","1993","5.7790",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.7207","null","null","null","null","null","null","null",45,"4","2-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Strategic"
"FT","2018-08-01","88.8","0.9708","6.1425","Dallas Keuchel",543829,572971,"null","ball",,,,,"14","null","R","L","L","SEA","HOU","B","null","null",0,2,2018,"0.6799","0.8519","1.3228","1.7756","null","null","null",2,5,"Bot","null","null",,,545358,,"180801_214015","-0.5252","-129.2769","-6.3861","7.6255","24.7086","-21.7474","3.4343","1.5138","null","null","null","88.3620","1955","5.8050",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.6952","null","null","null","null","null","null","null",45,"3","2-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Strategic"
"SL","2018-08-01","77.6","0.8113","6.1023","Dallas Keuchel",543829,572971,"null","foul",,,,,"7","null","R","L","L","SEA","HOU","S","null","null",0,1,2018,"-0.8408","-0.8961","-0.4518","1.8131","null","null","null",2,5,"Bot","null","null",,,545358,,"180801_213958","-1.1956","-112.9146","-0.7002","-6.8116","19.4752","-39.7754","3.3190","1.5130","238","83.1","18.0001","76.7100","2102","5.5330",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.9669","null","null","null","null","null","null","null",45,"2","Slider",2,8,2,8,8,2,2,8,"Strategic","Strategic"
"FT","2018-08-01","89.8","1.5462","5.8301","Dallas Keuchel",543829,572971,"null","called_strike",,,,,"5","null","R","L","L","SEA","HOU","S","null","null",0,0,2018,"0.7326","0.7286","-0.1798","2.3610","null","null","null",2,5,"Bot","null","null",,,545358,,"180801_213938","-5.8215","-130.7087","-4.2136","9.5416","24.3444","-23.1689","3.4111","1.4721","null","null","null","90.2880","1967","6.3140",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.1863","null","null","null","null","null","null","null",45,"1","2-Seam Fastball",2,8,2,8,8,2,2,8,"Strategic","Strategic"
"FF","2018-08-01","90.2","0.8288","6.2568","Dallas Keuchel",572227,572971,"field_out","hit_into_play",,,,,"11","Zach Vincej lines out to shortstop Alex Bregman.  ","R","R","L","SEA","HOU","X",6,"line_drive",0,2,2018,"-0.1292","1.1994","-0.8714","2.7334","null","null","null",1,5,"Bot","112.79","123.27",,,545358,,"180801_213853","-3.9096","-131.1834","-5.2624","-0.7062","25.4305","-17.7952","3.3400","1.5300","187","63.9","23.1510","89.3940","2137","5.6350",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.8646","0.718","0.657","0.00",1,0,0,4,44,"3","4-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Strategic"
"FF","2018-08-01","89.0","0.8121","6.3007","Dallas Keuchel",572227,572971,"null","foul",,,,,"11","null","R","R","L","SEA","HOU","S","null","null",0,1,2018,"0.0292","1.2521","-0.2047","3.8102","null","null","null",1,5,"Bot","null","null",,,545358,,"180801_213829","-2.5420","-129.7270","-2.7402","0.7891","23.5177","-17.8108","3.3400","1.5300","156","67.5","65.7017","89.0620","2074","5.9390",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.5612","null","null","null","null","null","null","null",44,"2","4-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Strategic"
"SL","2018-08-01","74.3","0.9895","6.2345","Dallas Keuchel",572227,572971,"null","called_strike",,,,,"12","null","R","R","L","SEA","HOU","S","null","null",0,0,2018,"-0.2717","-0.5400","1.0107","2.5342","null","null","null",1,5,"Bot","null","null",,,545358,,"180801_213810","0.4847","-108.0548","0.4879","-2.1259","17.7061","-36.5841","3.0048","1.4112","null","null","null","72.8450","2066","5.0860",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"55.4141","null","null","null","null","null","null","null",44,"1","Slider",2,8,2,8,8,2,2,8,"Standard","Strategic"
"FF","2018-08-01","89.6","0.7786","6.3549","Dallas Keuchel",461865,572971,"strikeout","swinging_strike",,,,,"12","Andrew Romine strikes out swinging.  ","R","R","L","SEA","HOU","S",2,"null",0,2,2018,"-0.0494","0.9989","0.1542","3.9828","null","null","null",0,5,"Bot","null","null",,,545358,,"180801_213739","-1.4300","-130.5542","-2.0220","-0.3077","23.1666","-20.6677","3.4110","1.5650","null","null","null","89.5600","2022","5.8430",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.6564","null","null","0.00",1,0,0,"null",43,"3","4-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Standard"
"FC","2018-08-01","87.6","0.8217","6.2563","Dallas Keuchel",461865,572971,"null","swinging_strike",,,,,"13","null","R","R","L","SEA","HOU","S","null","null",0,1,2018,"-0.4679","0.4577","-0.9692","1.9837","null","null","null",0,5,"Bot","null","null",,,545358,,"180801_213723","-3.3496","-127.4879","-5.1093","-4.3880","24.5871","-26.4914","3.4110","1.5650","null","null","null","87.1120","2023","5.8350",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.6652","null","null","null","null","null","null","null",43,"2","Cutter",2,8,2,8,8,2,2,8,"Standard","Standard"
"FC","2018-08-01","87.7","0.8560","6.2794","Dallas Keuchel",461865,572971,"null","called_strike",,,,,"2","null","R","R","L","SEA","HOU","S","null","null",0,0,2018,"-0.0224","1.0161","-0.1574","2.8473","null","null","null",0,5,"Bot","null","null",,,545358,,"180801_213709","-2.3931","-127.7536","-4.3013","0.1931","23.3408","-20.5172","3.1812","1.3346","null","null","null","87.7210","1906","5.9920",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.5082","null","null","null","null","null","null","null",43,"1","Cutter",2,8,2,8,8,2,2,8,"Strategic","Standard"
"FF","2018-08-01","90.5","0.7433","6.3003","Dallas Keuchel",628338,572971,"field_out","hit_into_play",,,,,"4","Guillermo Heredia grounds out, shortstop Alex Bregman to first baseman Yuli Gurriel.  ","R","R","L","SEA","HOU","X",6,"ground_ball",0,0,2018,"-0.0618","1.2921","-0.5123","2.4409","null","null","null",2,4,"Bot","106.77","157.30",,,545358,,"180801_211618","-2.9832","-131.6945","-6.4265","-0.1532","24.7914","-16.2265","3.3010","1.5040","38","83.3","-1.2380","90.3560","2146","5.9470",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.5525","0.227","0.218","0.00",1,0,0,2,35,"1","4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard"
"FF","2018-08-01","90.7","0.8160","6.2409","Dallas Keuchel",572287,572971,"field_out","hit_into_play",,,,,"5","Mike Zunino grounds out, third baseman J.  D.   Davis to first baseman Yuli Gurriel.  ","R","R","L","SEA","HOU","X",5,"ground_ball",3,2,2018,"-0.2941","1.0997","-0.2007","2.1851","null","null","null",1,4,"Bot","97.63","163.40",,,545358,,"180801_211544","-1.9099","-131.9337","-6.5165","-3.0268","25.6724","-18.4157","3.4670","1.5890","7","93.4","-18.2920","90.2980","2115","5.8730",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.6266","0.154","0.136","0.00",1,0,0,2,34,"7","4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shift","Standard"
"FF","2018-08-01","90.3","0.9200","6.2612","Dallas Keuchel",572287,572971,"null","foul",,,,,"4","null","R","R","L","SEA","HOU","S","null","null",3,2,2018,"-0.0460","0.9740","-0.4374","2.6623","null","null","null",1,4,"Bot","null","null",,,545358,,"180801_211512","-3.2768","-131.5537","-5.1185","0.1035","25.5803","-20.0846","3.4670","1.5890","8","76.1","-17.8541","90.4910","2075","6.1550",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.3446","null","null","null","null","null","null","null",34,"6","4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shift","Standard"
"CH","2018-08-01","80.3","0.8736","6.1730","Dallas Keuchel",572287,572971,"null","ball",,,,,"12","null","R","R","L","SEA","HOU","B","null","null",2,2,2018,"1.0332","0.4408","1.6885","3.4949","null","null","null",1,4,"Bot","null","null",,,545358,,"180801_211456","-0.1504","-117.0811","-0.1248","9.5587","21.1635","-28.2901","3.4677","1.5414","null","null","null","80.6940","1469","6.3550",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.1452","null","null","null","null","null","null","null",34,"5","Changeup",2,4,2,4,4,2,2,4,"Infield shift","Standard"
"FF","2018-08-01","91.0","0.8485","6.3057","Dallas Keuchel",572287,572971,"null","ball",,,,,"11","null","R","R","L","SEA","HOU","B","null","null",1,2,2018,"-0.0892","0.9554","-0.5647","3.8501","null","null","null",1,4,"Bot","null","null",,,545358,,"180801_211440","-3.3548","-132.5508","-2.3693","-0.4216","25.0828","-20.6074","3.4677","1.5644","null","null","null","91.4360","2069","6.2420",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.2574","null","null","null","null","null","null","null",34,"4","4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shift","Standard"
"FF","2018-08-01","90.3","0.8726","6.2975","Dallas Keuchel",572287,572971,"null","called_strike",,,,,"2","null","R","R","L","SEA","HOU","S","null","null",1,1,2018,"-0.0836","1.1756","0.1568","3.5651","null","null","null",1,4,"Bot","null","null",,,545358,,"180801_211424","-1.6035","-131.5946","-3.3804","-0.6487","26.1993","-18.0941","3.5265","1.6333","null","null","null","90.4150","2102","6.1400",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.3600","null","null","null","null","null","null","null",34,"3","4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shift","Standard"
"CH","2018-08-01","79.8","1.1519","6.1138","Dallas Keuchel",572287,572971,"null","ball",,,,,"12","null","R","R","L","SEA","HOU","B","null","null",0,1,2018,"1.0736","0.5216","1.7859","3.1667","null","null","null",1,4,"Bot","null","null",,,545358,,"180801_211412","-0.6187","-116.3572","-0.7934","9.8791","20.5969","-27.4925","3.4805","1.5900","null","null","null","80.1420","1550","6.2870",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.2131","null","null","null","null","null","null","null",34,"2","Changeup",2,4,2,4,4,2,2,4,"Infield shift","Standard"
"FF","2018-08-01","89.5","0.8003","6.2597","Dallas Keuchel",572287,572971,"null","foul_tip",,,,,"8","null","R","R","L","SEA","HOU","S","null","null",0,0,2018,"-0.2476","1.0154","-0.2412","1.7081","null","null","null",1,4,"Bot","null","null",,,545358,,"180801_211359","-2.0463","-130.2234","-7.3854","-2.4320","24.5577","-19.4285","3.4670","1.5890","null","null","null","89.6280","2064","6.1460",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.3535","null","null","null","null","null","null","null",34,"1","4-Seam Fastball",2,4,2,4,4,2,2,4,"Strategic","Standard"
"FF","2018-08-01","89.6","0.8408","6.2732","Dallas Keuchel",457727,572971,"field_out","hit_into_play",,,,,"5","Cameron Maybin lines out to second baseman Marwin Gonzalez.  ","R","R","L","SEA","HOU","X",4,"line_drive",2,2,2018,"-0.3539","1.1821","0.2026","2.2913","null","null","null",0,4,"Bot","139.52","141.15",,,545358,,"180801_211325","-0.8378","-130.4735","-6.3140","-3.8482","24.5460","-17.8180","3.4900","1.6010","172","84.0","9.7500","89.3780","2126","5.8770",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.6226","0.570","0.537","0.00",1,0,0,4,33,"5","4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard"
"FC","2018-08-01","87.7","0.9431","6.2410","Dallas Keuchel",457727,572971,"null","foul",,,,,"7","null","R","R","L","SEA","HOU","S","null","null",2,1,2018,"-0.2964","0.6441","-0.7040","2.1106","null","null","null",0,4,"Bot","null","null",,,545358,,"180801_211302","-3.3563","-127.7307","-5.2084","-2.6072","23.1434","-24.4567","3.4900","1.6010","5","81.4","-23.4825","87.4880","2020","5.8380",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.6615","null","null","null","null","null","null","null",33,"4","Cutter",2,4,2,4,4,2,2,4,"Strategic","Standard"
"CH","2018-08-01","78.3","0.7044","6.1265","Dallas Keuchel",457727,572971,"null","ball",,,,,"14","null","R","R","L","SEA","HOU","B","null","null",1,1,2018,"0.9580","0.5321","0.4912","1.4229","null","null","null",0,4,"Bot","null","null",,,545358,,"180801_211249","-2.2200","-114.0176","-4.3596","8.7662","18.3763","-26.9926","3.6647","1.7023","null","null","null","78.7250","1452","6.2750",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.2248","null","null","null","null","null","null","null",33,"3","Changeup",2,4,2,4,4,2,2,4,"Strategic","Standard"
"FC","2018-08-01","87.2","0.8950","6.2888","Dallas Keuchel",457727,572971,"null","called_strike",,,,,"5","null","R","R","L","SEA","HOU","S","null","null",1,0,2018,"0.0109","1.0224","0.1587","2.6906","null","null","null",0,4,"Bot","null","null",,,545358,,"180801_211235","-1.7809","-127.0400","-4.6305","0.4256","21.9654","-20.5495","3.6417","1.6793","null","null","null","87.2480","1965","5.9080",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.5917","null","null","null","null","null","null","null",33,"2","Cutter",2,4,2,4,4,2,2,4,"Strategic","Standard"
"FT","2018-08-01","88.2","1.0027","6.2354","Dallas Keuchel",457727,572971,"null","ball",,,,,"14","null","R","R","L","SEA","HOU","B","null","null",0,0,2018,"0.7864","0.7285","1.1790","2.1204","null","null","null",0,4,"Bot","null","null",,,545358,,"180801_211220","-1.1674","-128.4295","-5.4376","8.8500","23.7550","-23.3820","3.6417","1.6793","null","null","null","88.0210","1929","5.9020",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.5974","null","null","null","null","null","null","null",33,"1","2-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard"
"FF","2018-08-01","90.5","0.7987","6.2975","Dallas Keuchel",571745,572971,"field_out","hit_into_play",,,,,"5","Mitch Haniger grounds out, shortstop Alex Bregman to first baseman Yuli Gurriel.  ","R","R","L","SEA","HOU","X",6,"ground_ball",0,1,2018,"-0.1366","1.1781","-0.1661","2.8033","null","null","null",2,3,"Bot","107.78","160.35",,,545358,,"180801_205929","-2.1014","-131.6808","-5.2480","-1.1727","24.8894","-17.8628","3.4670","1.5890","10","86.6","-15.9610","90.0430","2151","5.7690",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.7309","0.131","0.117","0.00",1,0,0,2,27,"2","4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard"
"SL","2018-08-01","76.8","0.9258","6.2150","Dallas Keuchel",571745,572971,"null","called_strike",,,,,"3","null","R","R","L","SEA","HOU","S","null","null",0,0,2018,"-0.6833","-0.1960","0.7215","2.7605","null","null","null",2,3,"Bot","null","null",,,545358,,"180801_205913","0.7533","-111.8213","-0.0521","-5.7289","18.4001","-34.0081","3.2963","1.4495","null","null","null","76.0560","2111","5.5220",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.9781","null","null","null","null","null","null","null",27,"1","Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard"
"FC","2018-08-01","88.2","0.9459","6.2275","Dallas Keuchel",443558,572971,"field_out","hit_into_play",,,,,"5","Nelson Cruz grounds out, third baseman J.  D.   Davis to first baseman Yuli Gurriel.  ","R","R","L","SEA","HOU","X",5,"ground_ball",1,0,2018,"-0.4635","0.4924","-0.2277","2.8129","null","null","null",1,3,"Bot","106.26","159.33",,,545358,,"180801_205842","-1.8948","-128.3776","-3.2458","-4.6939","23.1666","-26.4606","3.4670","1.5890","6","82.4","-25.2800","87.5460","2097","5.5770",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.9228","0.079","0.086","0.00",1,0,0,2,26,"2","Cutter",2,3,2,3,3,2,2,3,"Infield shift","Standard"
"FF","2018-08-01","90.0","0.8189","6.3267","Dallas Keuchel",443558,572971,"null","ball",,,,,"11","null","R","R","L","SEA","HOU","B","null","null",0,0,2018,"0.0730","1.2863","-0.3683","3.9279","null","null","null",1,3,"Bot","null","null",,,545358,,"180801_205820","-3.0551","-131.0734","-2.6801","1.3878","24.1200","-17.3459","3.7108","1.6793","null","null","null","89.3550","2121","5.5570",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.9432","null","null","null","null","null","null","null",26,"1","4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard"
"FC","2018-08-01","87.9","0.9568","6.2617","Dallas Keuchel",516416,572971,"field_out","hit_into_play",,,,,"4","Jean Segura flies out to left fielder Tony Kemp.  ","R","R","L","SEA","HOU","X",7,"fly_ball",0,1,2018,"-0.0996","0.4579","-0.4998","2.6043","null","null","null",0,3,"Bot","88.94","91.69",,,545358,,"180801_205748","-3.2872","-127.9130","-3.7010","-0.4763","23.2830","-26.7814","3.3010","1.5040","270","81.8","41.0060","87.2560","2003","5.6180",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.8818","0.009","0.007","0.00",1,0,0,3,25,"2","Cutter",2,3,2,3,3,2,2,3,"Standard","Standard"
"FF","2018-08-01","88.2","0.7683","6.2682","Dallas Keuchel",516416,572971,"null","called_strike",,,,,"2","null","R","R","L","SEA","HOU","S","null","null",0,0,2018,"-0.1423","1.1686","0.0137","2.7607","null","null","null",0,3,"Bot","null","null",,,545358,,"180801_205721","-1.5307","-128.5100","-4.8802","-1.3097","21.1127","-18.7544","3.1812","1.5050","null","null","null","87.9950","2119","5.6320",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.8678","null","null","null","null","null","null","null",25,"1","4-Seam Fastball",2,3,2,3,3,2,2,3,"Standard","Standard"
"FT","2018-08-01","89.6","0.7219","6.1988","Dallas Keuchel",543829,572971,"double_play","hit_into_play",,,,,"6","Dee Gordon lines into an unassisted double play, second baseman Marwin Gonzalez.   Andrew Romine doubled off 2nd.  ","R","L","L","SEA","HOU","X",4,"line_drive",1,0,2018,"0.8250","0.4315","0.8076","2.1907","628338.00","461865.00","572227.00",1,2,"Bot","136.59","148.43",,,545358,,"180801_204715","-1.5162","-130.5396","-4.8885","9.7455","24.2031","-26.5128","3.3190","1.5130","151","93.5","10.8550","89.9990","1915","6.2030",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.2973","0.838","0.795","0.00",1,0,0,4,21,"2","2-Seam Fastball",2,3,2,3,3,2,2,3,"Strategic","Strategic"
"SL","2018-08-01","79.2","0.7872","6.1014","Dallas Keuchel",543829,572971,"null","ball",,,,,"11","null","R","L","L","SEA","HOU","B","null","null",0,0,2018,"-0.5286","-0.3127","-1.3404","2.6511","628338.00","461865.00","572227.00",1,2,"Bot","null","null",,,545358,,"180801_204654","-3.6352","-115.2033","-0.2136","-3.9409","20.5108","-35.0965","3.4575","1.5140","null","null","null","78.2220","2209","5.5280",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.9723","null","null","null","null","null","null","null",21,"1","Slider",2,3,2,3,3,2,2,3,"Strategic","Strategic"
"FT","2018-08-01","90.9","1.3598","5.8796","Dallas Keuchel",572227,572971,"single","hit_into_play_score",,,,,"8","Zach Vincej singles on a line drive to right fielder Josh Reddick.   Mike Zunino scores.    Guillermo Heredia to 3rd.    Andrew Romine to 2nd.  ","R","R","L","SEA","HOU","X","null","line_drive",0,1,2018,"1.0575","0.1020","0.0323","1.4387","572287.00","628338.00","461865.00",1,2,"Bot","163.97","86.69",,,545358,,"180801_204551","-5.4891","-132.1962","-5.4542","13.3040","24.3572","-30.1929","3.3400","1.5300","282","85.7","23.9720","90.5750","2011","5.8220",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.6776","0.154","0.164","0.90",1,1,0,3,20,"2","2-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FT","2018-08-01","90.4","1.3721","5.8421","Dallas Keuchel",572227,572971,"null","called_strike",,,,,"8","null","R","R","L","SEA","HOU","S","null","null",0,0,2018,"0.9717","0.0786","0.1968","1.6852","572287.00","628338.00","461865.00",1,2,"Bot","null","null",,,545358,,"180801_204521","-4.9256","-131.6014","-4.6364","12.1301","24.0437","-30.6231","3.3400","1.5300","null","null","null","90.3220","1889","5.9090",531030,572971,545358,493329,503556,605204,608324,643393,545350,502210,"54.5905","null","null","null","null","null","null","null",20,"1","2-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
