"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-09-15","79.4","-2.2680","5.6402","Matt Festa",545361,670036,"null","called_strike",,,,,"9","null","R","R","R","LAA","SEA","S","null","null",0,0,2018,"0.6123","-0.6584","0.4553","2.1580","null","null","null",0,6,"Bot","null","null",,,572287,,"180916_025628","4.7777","-115.4525","0.3239","4.4513","21.1899","-38.2153","3.4663","1.6227","null","null","null","78.3130","2413","5.5330",531630,670036,572287,592387,429664,502117,516416,452655,457727,571745,"54.9665","null","null","null","null","null","null","null",49,"1","Slider",4,3,4,3,3,4,4,3,"Infield shift","Standard"
"FF","2018-09-15","92.0","-2.5198","5.1330","Matt Festa",664058,670036,"field_out","hit_into_play",,,,,"8","David Fletcher grounds out, shortstop Jean Segura to first baseman Ryon Healy.  ","R","R","R","LAA","SEA","X",6,"ground_ball",3,2,2018,"-0.4963","0.8499","0.2009","2.0113","null","null","null",2,5,"Bot","104.79","148.88",,,572287,,"180916_023836","7.9964","-133.8073","-3.9849","-7.5681","25.7650","-21.2716","3.3010","1.5040","4","95.6","-26.8270","92.6150","2205","6.4440",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.0562","0.113","0.105","0.00",1,0,0,2,42,"7","4-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Strategic"
"SL","2018-09-15","87.2","-2.5031","5.2529","Matt Festa",664058,670036,"null","ball",,,,,"14","null","R","R","R","LAA","SEA","B","null","null",2,2,2018,"0.5186","0.3212","0.8920","0.5116","null","null","null",2,5,"Bot","null","null",,,572287,,"180916_023813","7.0718","-126.8076","-5.9058","4.2611","23.5354","-27.8343","3.3122","1.5192","null","null","null","87.0930","2345","6.0510",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.4486","null","null","null","null","null","null","null",42,"6","Slider",4,2,4,2,2,4,4,2,"Standard","Strategic"
"FF","2018-09-15","93.3","-2.6915","5.1668","Matt Festa",664058,670036,"null","foul",,,,,"6","null","R","R","R","LAA","SEA","S","null","null",2,2,2018,"-0.3146","1.1935","0.4381","2.5184","null","null","null",2,5,"Bot","null","null",,,572287,,"180916_023752","8.7027","-135.6630","-3.6635","-5.6716","28.0574","-16.9426","3.3010","1.5040","147","75.5","15.3121","93.1860","2206","6.1410",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.3584","null","null","null","null","null","null","null",42,"5","4-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Strategic"
"SL","2018-09-15","86.9","-2.5741","5.3785","Matt Festa",664058,670036,"null","ball",,,,,"14","null","R","R","R","LAA","SEA","B","null","null",1,2,2018,"0.6110","0.3591","0.9843","1.1316","null","null","null",2,5,"Bot","null","null",,,572287,,"180916_023707","7.2356","-126.3766","-4.7082","5.0895","24.1220","-27.6963","3.3122","1.5192","null","null","null","86.4360","2319","5.8850",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.6150","null","null","null","null","null","null","null",42,"4","Slider",4,2,4,2,2,4,4,2,"Standard","Strategic"
"FF","2018-09-15","92.6","-2.5122","5.2296","Matt Festa",664058,670036,"null","called_strike",,,,,"14","null","R","R","R","LAA","SEA","S","null","null",1,1,2018,"-0.3991","1.2100","0.8923","2.3194","null","null","null",2,5,"Bot","null","null",,,572287,,"180916_023650","9.5490","-134.5837","-4.2663","-6.8377","27.9157","-16.7717","3.3379","1.5192","null","null","null","92.6780","2196","6.3040",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.1960","null","null","null","null","null","null","null",42,"3","4-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Strategic"
"FF","2018-09-15","92.7","-2.3942","5.2120","Matt Festa",664058,670036,"null","called_strike",,,,,"8","null","R","R","R","LAA","SEA","S","null","null",1,0,2018,"-0.3830","1.1947","0.2295","1.7962","null","null","null",2,5,"Bot","null","null",,,572287,,"180916_023633","7.5103","-134.7637","-5.5323","-6.1833","27.3193","-16.7234","3.3636","1.5451","null","null","null","92.6710","2159","6.1750",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.3248","null","null","null","null","null","null","null",42,"2","4-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Strategic"
"SL","2018-09-15","86.7","-2.4720","5.3841","Matt Festa",664058,670036,"null","ball",,,,,"12","null","R","R","R","LAA","SEA","B","null","null",0,0,2018,"0.5213","0.1446","0.9501","3.1134","null","null","null",2,5,"Bot","null","null",,,572287,,"180916_023618","7.0724","-126.2031","0.3664","4.3363","21.2652","-30.9050","3.3636","1.5709","null","null","null","86.5200","2220","5.7760",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.7241","null","null","null","null","null","null","null",42,"1","Slider",4,2,4,2,2,4,4,2,"Standard","Strategic"
"SL","2018-09-15","86.9","-2.4831","5.3765","Matt Festa",594777,670036,"field_out","hit_into_play",,,,,"9","Kole Calhoun grounds out, second baseman Robinson Cano to first baseman Ryon Healy.  ","R","L","R","LAA","SEA","X",4,"ground_ball",1,1,2018,"0.6593","-0.0605","0.6364","2.0569","null","null","null",1,5,"Bot","161.72","153.12",,,572287,,"180916_023543","6.1043","-126.5090","-1.7082","5.9049","23.0932","-32.7196","3.3010","1.5040","7","75.0","-15.4630","86.6790","2337","5.8890",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.6104","0.079","0.089","0.00",1,0,0,2,41,"3","Slider",4,2,4,2,2,4,4,2,"Infield shift","Standard"
"FF","2018-09-15","93.6","-2.3660","5.3837","Matt Festa",594777,670036,"null","ball",,,,,"14","null","R","L","R","LAA","SEA","B","null","null",0,1,2018,"-0.4725","1.1909","0.9456","1.6606","null","null","null",1,5,"Bot","null","null",,,572287,,"180916_023520","9.5947","-136.0422","-6.5423","-7.8045","26.6828","-16.1545","3.1580","1.5192","null","null","null","94.0800","2273","6.3990",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.1003","null","null","null","null","null","null","null",41,"2","4-Seam Fastball",4,2,4,2,2,4,4,2,"Infield shift","Standard"
